,latitude,longitude,year,predsoc,bushland,cropland,forest,grassland,mangrove,other,shrubland,thicket,wooded_grassland,woodland
984,1.497985652,37.8978108,2022,2.60685,0,0,0,0,0,0,0,0,1,0
985,1.441122295,37.92637722,2022,8.7722,0,0,0,0,0,0,1,0,0,0
986,1.441661284,37.92341278,2022,10.5577,1,0,0,0,0,0,0,0,0,0
987,1.439505327,37.92529924,2022,9.837,0,0,0,0,0,0,0,0,1,0
988,1.441661284,37.9226043,2022,14.1593,1,0,0,0,0,0,0,0,0,0
989,1.436810381,37.9274552,2022,10.6797,0,0,0,0,0,0,1,0,0,0
990,1.435462908,37.92206531,2022,17.0358,0,0,0,0,0,0,0,0,1,0
991,1.43438493,37.92179581,2022,10.5716,1,0,0,0,0,0,0,0,0,0
992,1.433037457,37.92502975,2022,9.868,0,0,0,0,0,0,0,0,1,0
993,1.435462908,37.92071784,2022,9.9061,0,0,0,0,0,0,1,0,0,0
994,2.699931502,34.85252198,2021,2.92515,0,0,0,0,0,0,0,0,1,0
995,2.697775546,34.84955754,2021,3.8068,1,0,0,0,0,0,0,0,0,0
996,2.691307675,34.84740159,2021,5.5074,1,0,0,0,0,0,0,0,0,0
997,2.692116159,34.84982704,2021,7.3753,1,0,0,0,0,0,0,0,0,0
998,2.697506051,34.8465931,2021,4.32665,0,0,0,0,0,0,0,0,1,0
999,2.697236556,34.85036603,2021,6.8069,1,0,0,0,0,0,0,0,0,0
1000,2.69804504,34.85440845,2021,3.98335,0,0,0,0,0,0,0,0,1,0
1001,2.694272116,34.84767108,2021,3.96505,0,0,0,0,0,0,0,0,1,0
1002,2.694002621,34.84874906,2021,4.08075,1,0,0,0,0,0,0,0,0,0
1003,2.692924643,34.84821007,2021,3.8869,1,0,0,0,0,0,0,0,0,0
1004,2.720682585,34.85872036,2021,3.91095,0,0,0,0,0,0,0,0,1,0
1005,2.719874101,34.85306097,2021,7.3594,0,0,0,0,0,0,0,0,1,0
1006,2.71744865,34.85952884,2021,4.1974,0,0,0,0,0,0,0,0,1,0
1007,2.72095208,34.85198299,2021,13.3964,0,0,0,0,0,0,0,0,1,0
1008,2.716640166,34.8568339,2021,5.6956,0,0,0,0,0,0,0,0,1,0
1009,2.721221574,34.86087632,2021,4.19315,0,0,0,0,0,0,0,0,1,0
1010,2.712597748,34.85818137,2021,8.9416,0,0,0,0,0,0,0,0,1,0
1011,2.717987639,34.85710339,2021,3.7917,1,0,0,0,0,0,0,0,0,0
1012,2.721491069,34.8568339,2021,3.01825,0,0,0,0,0,0,0,0,1,0
1013,2.720413091,34.86114581,2021,4.0741,0,0,0,0,0,0,0,0,1,0
1014,2.735774282,34.84308967,2021,2.68745,0,0,0,0,0,0,0,0,1,0
1015,2.734965798,34.84794057,2021,6.5195,1,0,0,0,0,0,0,0,0,0
1016,2.743589625,34.85009653,2021,3.7367,1,0,0,0,0,0,0,0,0,0
1017,2.742511647,34.84982704,2021,6.6779,0,0,0,0,0,0,0,0,1,0
1018,2.738738722,34.84713209,2021,6.2982,1,0,0,0,0,0,0,0,0,0
1019,2.741703163,34.84497613,2021,2.85105,0,0,0,0,0,0,0,0,1,0
1020,2.74035569,34.84497613,2021,5.4438,1,0,0,0,0,0,0,0,0,0
1021,2.740894679,34.85009653,2021,5.23985,0,0,0,0,0,0,0,0,1,0
1022,2.738199733,34.84874906,2021,3.81055,0,0,0,1,0,0,0,0,0,0
1023,2.739008217,34.85063552,2021,3.10685,0,0,1,0,0,0,0,0,0,0
1024,2.679988903,34.87704599,2021,2.83815,0,0,0,0,0,0,0,0,1,0
1025,2.677293957,34.8813579,2021,4.0666,0,0,0,0,0,0,0,0,1,0
1026,2.681066881,34.88351386,2021,2.6747,0,0,0,0,0,0,0,0,1,0
1027,2.68214486,34.88189689,2021,7.3163,0,0,0,0,0,0,0,0,1,0
1028,2.682953343,34.88405285,2021,10.60205,0,0,0,0,0,0,0,0,1,0
1029,2.679449914,34.8816274,2021,2.72255,0,0,0,0,0,0,0,0,1,0
1030,2.677024462,34.87839346,2021,4.3112,0,0,0,0,0,0,0,0,1,0
1031,2.681066881,34.87920195,2021,3.0581,0,0,0,0,0,0,0,0,1,0
1032,2.682414354,34.87731548,2021,7.8779,0,0,0,0,0,0,0,0,1,0
1033,2.678910925,34.88620881,2021,3.4053,0,0,0,0,0,0,0,0,1,0
1034,2.701817964,34.8713866,2021,4.6779,1,0,0,0,0,0,0,0,0,0
1035,2.6950806,34.87785447,2021,5.74715,0,0,0,0,0,0,0,0,1,0
1036,2.702895943,34.87893245,2021,9.2995,1,0,0,0,0,0,0,0,0,0
1037,2.701278975,34.87542902,2021,4.8088,0,0,0,0,0,0,0,0,1,0
1038,2.701278975,34.87408155,2021,7.91165,0,0,0,0,0,0,0,0,1,0
1039,2.695350094,34.87812397,2021,12.07055,0,0,0,0,0,0,0,0,1,0
1040,2.702356953,34.87866296,2021,8.6762,1,0,0,0,0,0,0,0,0,0
1041,2.702356953,34.86976964,2021,8.3235,1,0,0,0,0,0,0,0,0,0
1042,2.698314535,34.87462054,2021,2.4283,1,0,0,0,0,0,0,0,0,0
1043,2.700200997,34.8716561,2021,4.44885,1,0,0,0,0,0,0,0,0,0
1044,2.720413091,34.87839346,2021,6.49825,0,0,0,0,0,0,0,0,1,0
1045,2.715831683,34.87462054,2021,5.4888,0,0,0,0,0,0,0,0,1,0
1046,2.716101177,34.87704599,2021,3.32605,0,0,0,0,0,0,0,0,1,0
1047,2.723108037,34.87515953,2021,5.78605,0,0,0,0,0,0,0,0,1,0
1048,2.718257134,34.87866296,2021,5.2748,0,0,0,0,0,0,0,0,1,0
1049,2.719874101,34.8813579,2021,11.75985,0,0,0,0,0,0,0,0,1,0
1050,2.723108037,34.88027993,2021,4.07805,0,0,0,0,0,0,0,0,1,0
1051,2.714753704,34.87812397,2021,4.79195,0,0,0,0,0,0,0,0,1,0
1052,2.72391652,34.87785447,2021,5.28645,0,0,0,0,0,0,0,0,1,0
1053,2.716370672,34.88081891,2021,7.69525,0,0,0,0,0,0,0,0,1,0
1054,2.74035569,34.87542902,2021,2.3144,1,0,0,0,0,0,0,0,0,0
1055,2.747093055,34.87893245,2021,4.0988,1,0,0,0,0,0,0,0,0,0
1056,2.741433668,34.87381206,2021,10.7223,1,0,0,0,0,0,0,0,0,0
1057,2.748171033,34.87812397,2021,3.0916,0,0,0,0,0,0,0,0,1,0
1058,2.744398109,34.88081891,2021,8.0628,1,0,0,0,0,0,0,0,0,0
1059,2.748710022,34.88243588,2021,3.6068,1,0,0,0,0,0,0,0,0,0
1060,2.739816701,34.88189689,2021,4.9238,0,0,0,0,0,0,0,0,1,0
1061,2.743589625,34.88324437,2021,24.2909,0,0,0,0,0,0,0,0,1,0
1062,2.745745582,34.88108841,2021,2.9638,0,0,0,0,0,0,0,0,1,0
1063,2.747632044,34.87839346,2021,5.5979,1,0,0,0,0,0,0,0,0,0
1064,2.708555329,34.83958624,2022,2.5775,0,0,0,0,0,0,0,0,1,0
1065,2.708824823,34.83931675,2022,2.92235,0,0,0,0,0,0,0,0,1,0
1066,2.709094318,34.84012523,2022,2.89475,0,0,0,0,0,0,0,0,1,0
1067,2.708555329,34.84066422,2022,6.1721,0,0,0,0,0,0,0,0,0,1
1068,2.70801634,34.84012523,2022,10.9724,0,0,0,0,0,0,0,0,1,0
1069,2.707746845,34.83958624,2022,6.61645,0,0,0,0,0,0,0,0,1,0
1070,2.707207856,34.83931675,2022,13.18155,0,0,0,0,0,0,0,0,0,1
1071,2.706938361,34.83850826,2022,4.3572,0,0,0,0,0,0,0,0,0,1
1072,2.707746845,34.83904725,2022,3.7658,0,0,0,0,0,0,0,0,1,0
1073,2.708285834,34.83904725,2022,2.7131,0,0,0,0,0,0,0,0,1,0
1074,2.68160587,34.80940285,2021,7.3331,0,0,0,0,0,0,1,0,0,0
1075,2.673521033,34.80778588,2021,3.1868,1,0,0,0,0,0,0,0,0,0
1076,2.679449914,34.80967234,2021,4.76305,1,0,0,0,0,0,0,0,0,0
1077,2.676754968,34.8021265,2021,7.1481,1,0,0,0,0,0,0,0,0,0
1078,2.678910925,34.80482144,2021,5.8616,1,0,0,0,0,0,0,0,0,0
1079,2.678910925,34.80293498,2021,6.2549,1,0,0,0,0,0,0,0,0,0
1080,2.674060022,34.80832487,2021,3.8494,1,0,0,0,0,0,0,0,0,0
1081,2.675946484,34.81048083,2021,3.97735,1,0,0,0,0,0,0,0,0,0
1082,2.682414354,34.80724689,2021,5.8033,1,0,0,0,0,0,0,0,0,0
1083,2.69804504,34.80428245,2021,3.43875,1,0,0,0,0,0,0,0,0,0
1084,2.696428073,34.80616891,2021,3.6975,1,0,0,0,0,0,0,0,0,0
1085,2.697506051,34.80994184,2021,4.985,1,0,0,0,0,0,0,0,0,0
1086,2.696967062,34.80832487,2021,3.62745,0,0,0,0,0,0,0,0,1,0
1087,2.698584029,34.80536043,2021,4.01165,1,0,0,0,0,0,0,0,0,0
1088,2.699662008,34.80050953,2021,4.3852,0,0,0,0,0,0,1,0,0,0
1089,2.703165437,34.80536043,2021,3.6134,0,0,0,0,0,0,0,0,1,0
1090,2.6950806,34.80967234,2021,5.0395,0,0,0,0,0,0,0,0,1,0
1091,2.69454161,34.80266548,2021,8.4165,0,0,0,0,0,0,0,0,1,0
1092,2.704243416,34.80347397,2021,6.5741,1,0,0,0,0,0,0,0,0,0
1093,2.726611466,34.81021133,2021,22.1823,0,0,0,0,0,0,0,0,1,0
1094,2.720682585,34.81263678,2021,4.83565,0,0,0,0,0,0,0,0,1,0
1095,2.719874101,34.80643841,2021,3.63215,1,0,0,0,0,0,0,0,0,0
1096,2.725263993,34.81317577,2021,2.6431,1,0,0,0,0,0,0,0,0,0
1097,2.72741995,34.81371476,2021,6.5282,1,0,0,0,0,0,0,0,0,0
1098,2.723108037,34.80994184,2021,7.1347,1,0,0,0,0,0,0,0,0,0
1099,2.724186015,34.8118283,2021,4.9813,1,0,0,0,0,0,0,0,0,0
1100,2.722299553,34.80832487,2021,9.6195,1,0,0,0,0,0,0,0,0,0
1101,2.724725004,34.80482144,2021,4.51755,1,0,0,0,0,0,0,0,0,0
1102,2.72391652,34.81317577,2021,3.7896,1,0,0,0,0,0,0,0,0,0
1103,2.738738722,34.80536043,2021,3.0694,1,0,0,0,0,0,0,0,0,0
1104,2.739008217,34.80805538,2021,6.9098,1,0,0,0,0,0,0,0,0,0
1105,2.737930239,34.81048083,2021,24.8711,1,0,0,0,0,0,0,0,0,0
1106,2.740625185,34.8120978,2021,7.6924,0,0,0,0,0,0,0,0,1,0
1107,2.738738722,34.80859437,2021,5.433,1,0,0,0,0,0,0,0,0,0
1108,2.741972657,34.8118283,2021,9.2232,0,0,0,0,0,0,0,0,1,0
1109,2.737660744,34.8118283,2021,13.944,1,0,0,0,0,0,0,0,0,0
1110,2.734965798,34.81317577,2021,3.84015,0,0,0,0,0,0,0,0,1,0
1111,2.740894679,34.81155881,2021,5.1343,1,0,0,0,0,0,0,0,0,0
1112,2.740086195,34.80859437,2021,4.008,1,0,0,0,0,0,0,0,0,0
1113,2.678371935,34.8266505,2021,4.33265,1,0,0,0,0,0,0,0,0,0
1114,2.680797387,34.83069292,2021,5.3149,1,0,0,0,0,0,0,0,0,0
1115,2.67864143,34.82530303,2021,4.31055,0,0,0,0,0,0,0,0,1,0
1116,2.674868506,34.83015393,2021,4.63835,1,0,0,0,0,0,0,0,0,0
1117,2.674060022,34.8317709,2021,3.26735,0,0,0,0,0,0,0,0,1,0
1118,2.682683849,34.83500483,2021,6.2356,0,0,0,0,0,0,0,0,1,0
1119,2.678102441,34.83365736,2021,6.3978,1,0,0,0,0,0,0,0,0,0
1120,2.675407495,34.82772848,2021,3.0938,1,0,0,0,0,0,0,0,0,0
1121,2.676485473,34.82853696,2021,4.10305,1,0,0,0,0,0,0,0,0,0
1122,2.681336376,34.83204039,2021,7.4138,1,0,0,0,0,0,0,0,0,0
1123,2.703434932,34.83311837,2021,2.79705,0,0,0,0,0,0,0,0,1,0
1124,2.694811105,34.82934545,2021,15.36365,1,0,0,0,0,0,0,0,0,0
1125,2.699392513,34.82503354,2021,3.53855,0,0,0,0,0,0,0,0,1,0
1126,2.701817964,34.82557252,2021,6.9534,0,0,0,0,0,0,0,0,1,0
1127,2.694002621,34.83123191,2021,3.84885,0,0,0,0,0,0,0,0,1,0
1128,2.701278975,34.8317709,2021,4.55985,0,0,0,0,0,0,0,0,1,0
1129,2.700200997,34.83284888,2021,3.4582,0,0,0,0,0,0,0,0,1,0
1130,2.699123018,34.82934545,2021,25.2778,1,0,0,0,0,0,0,0,0,0
1131,2.703434932,34.82557252,2021,5.0455,0,0,0,0,0,0,0,0,1,0
1132,2.695889083,34.8317709,2021,2.5699,0,0,0,0,0,0,0,0,1,0
1133,2.716909661,34.82638101,2021,3.003,1,0,0,0,0,0,0,0,0,0
1134,2.713675726,34.83204039,2021,3.7051,1,0,0,0,0,0,0,0,0,0
1135,2.715562188,34.83042343,2021,4.9351,1,0,0,0,0,0,0,0,0,0
1136,2.717179156,34.83015393,2021,3.30965,1,0,0,0,0,0,0,0,0,0
1137,2.708285834,34.82449455,2021,8.4403,1,0,0,0,0,0,0,0,0,0
1138,2.717179156,34.82611151,2021,3.9124,1,0,0,0,0,0,0,0,0,0
1139,2.717987639,34.82368606,2021,2.3424,1,0,0,0,0,0,0,0,0,0
1140,2.715292694,34.83096242,2021,3.36995,0,0,0,0,0,0,0,0,1,0
1141,2.716101177,34.82476404,2021,3.6233,1,0,0,0,0,0,0,0,0,0
1142,2.713406231,34.82341657,2021,3.4163,1,0,0,0,0,0,0,0,0,0
1143,2.74682356,34.83338787,2021,3.7665,1,0,0,0,0,0,0,0,0,0
1144,2.741972657,34.83257938,2021,6.48765,1,0,0,0,0,0,0,0,0,0
1145,2.746015076,34.82961494,2021,4.92735,0,0,0,0,0,0,0,0,1,0
1146,2.746554065,34.83338787,2021,3.7881,0,0,0,0,0,0,0,0,1,0
1147,2.744398109,34.82961494,2021,3.53745,0,0,0,0,0,0,0,0,1,0
1148,2.749518506,34.83123191,2021,2.40585,0,0,0,0,0,0,0,0,1,0
1149,2.741972657,34.83015393,2021,5.26515,0,0,0,0,0,0,0,0,1,0
1150,2.749249011,34.83069292,2021,4.85355,0,0,0,0,0,0,0,0,1,0
1151,2.750057495,34.83311837,2021,4.886,0,0,0,0,0,0,0,0,1,0
1152,2.743050636,34.82611151,2021,2.6539,0,0,0,0,0,0,0,0,1,0
1153,2.681066881,34.85333047,2021,5.5123,1,0,0,0,0,0,0,0,0,0
1154,2.680797387,34.8565644,2021,2.94115,1,0,0,0,0,0,0,0,0,0
1155,2.677293957,34.85575592,2021,3.1366,1,0,0,0,0,0,0,0,0,0
1156,2.681066881,34.85009653,2021,4.57915,0,0,0,0,0,0,0,0,1,0
1157,2.673790527,34.85090502,2021,3.3685,0,0,0,0,0,0,0,0,1,0
1158,2.682414354,34.8517135,2021,3.9328,1,0,0,0,0,0,0,0,0,0
1159,2.676754968,34.85252198,2021,5.1675,0,0,0,0,0,0,0,0,1,0
1160,2.676215979,34.85467794,2021,5.03085,1,0,0,0,0,0,0,0,0,0
1161,2.674060022,34.85710339,2021,3.5534,0,0,0,1,0,0,0,0,0,0
1162,2.680258397,34.85036603,2021,4.30005,0,0,0,0,0,0,0,0,1,0
1163,2.297037097,34.12542559,2022,6.966,0,0,0,0,0,0,0,0,1,0
1164,2.289760743,34.12623408,2022,12.6357,0,0,0,0,0,0,0,0,1,0
1165,2.291108216,34.13135447,2022,13.83085,0,0,0,0,0,0,0,0,1,0
1166,2.295150635,34.12919852,2022,8.7612,0,1,0,0,0,0,0,0,0,0
1167,2.291108216,34.12946801,2022,9.2243,0,0,0,0,0,0,0,0,1,0
1168,2.294342151,34.1248866,2022,8.88945,0,1,0,0,0,0,0,0,0,0
1169,2.288143776,34.12623408,2022,15.23895,0,0,0,0,0,0,0,0,1,0
1170,2.291108216,34.12919852,2022,10.1208,0,0,0,1,0,0,0,0,0,0
1171,2.293264173,34.13431891,2022,12.6526,0,0,0,1,0,0,0,0,0,0
1172,2.292725184,34.12677306,2022,9.4056,0,1,0,0,0,0,0,0,0,0
1173,2.319135653,34.13351043,2022,12.4356,0,0,0,1,0,0,0,0,0,0
1174,2.318327169,34.13297144,2022,12.53105,0,0,0,0,0,0,0,0,1,0
1175,2.318057675,34.12758155,2022,12.8733,0,0,0,0,0,0,0,0,1,0
1176,2.318866159,34.12973751,2022,13.2767,0,0,0,1,0,0,0,0,0,0
1177,2.321561105,34.13189346,2022,10.6631,0,0,0,1,0,0,0,0,0,0
1178,2.317518686,34.13027649,2022,13.5126,0,0,0,0,0,0,0,0,1,0
1179,2.322100094,34.13027649,2022,14.0361,0,0,0,1,0,0,0,0,0,0
1180,2.320213632,34.12758155,2022,13.6371,0,0,0,1,0,0,0,0,0,0
1181,2.319944137,34.13458841,2022,12.8807,0,0,0,1,0,0,0,0,0,0
1182,2.33773078,34.13458841,2022,14.5776,0,0,0,1,0,0,0,0,0,0
1183,2.341503704,34.13566639,2022,12.8448,0,0,0,1,0,0,0,0,0,0
1184,2.339617242,34.13728335,2022,13.7809,0,0,0,1,0,0,0,0,0,0
1185,2.338000274,34.13404942,2022,15.1904,0,0,0,1,0,0,0,0,0,0
1186,2.343929155,34.13809184,2022,11.2315,0,0,0,1,0,0,0,0,0,0
1187,2.338269769,34.13270195,2022,12.8957,0,0,0,1,0,0,0,0,0,0
1188,2.340156231,34.14024779,2022,12.2903,0,0,0,0,0,0,0,0,1,0
1189,2.342312188,34.13566639,2022,12.5299,0,0,0,1,0,0,0,0,0,0
1190,2.339617242,34.13943931,2022,13.51315,0,0,0,1,0,0,0,0,0,0
1191,2.341234209,34.13620538,2022,12.8302,0,0,0,1,0,0,0,0,0,0
1192,2.27547753,34.15156657,2022,14.9021,0,0,0,1,0,0,0,0,0,0
1193,2.268201177,34.15722595,2022,15.6952,0,0,0,0,0,0,0,0,1,0
1194,2.276555509,34.15291404,2022,13.62355,0,0,0,1,0,0,0,0,0,0
1195,2.273321574,34.1599209,2022,10.5753,0,0,0,1,0,0,0,0,0,0
1196,2.271704606,34.15587848,2022,13.486,0,0,0,1,0,0,0,0,0,0
1197,2.268470671,34.15102758,2022,10.63475,0,0,0,1,0,0,0,0,0,0
1198,2.27547753,34.15021909,2022,13.02905,0,0,0,1,0,0,0,0,0,0
1199,2.274669047,34.15938191,2022,11.79735,0,0,0,0,0,0,0,0,1,0
1200,2.27547753,34.15372252,2022,14.23775,0,0,0,1,0,0,0,0,0,0
1201,2.274399552,34.15399202,2022,13.2595,0,0,0,1,0,0,0,0,0,0
1202,2.289221754,34.14860213,2022,11.85725,0,0,0,1,0,0,0,0,0,0
1203,2.289491249,34.15749545,2022,11.69335,0,0,0,1,0,0,0,0,0,0
1204,2.292725184,34.14860213,2022,12.1314,0,0,0,1,0,0,0,0,0,0
1205,2.290569227,34.15453101,2022,10.1245,0,0,0,1,0,0,0,0,0,0
1206,2.290030238,34.15453101,2022,10.2483,0,0,0,1,0,0,0,0,0,0
1207,2.289760743,34.15372252,2022,11.21825,0,0,0,1,0,0,0,0,0,0
1208,2.290030238,34.15210556,2022,10.61365,0,0,0,1,0,0,0,0,0,0
1209,2.288682765,34.15129707,2022,11.6074,0,0,0,1,0,0,0,0,0,0
1210,2.288143776,34.15560899,2022,8.80385,0,0,0,0,0,0,0,0,1,0
1211,2.289491249,34.1548005,2022,11.28795,0,0,0,1,0,0,0,0,0,0
1212,2.304582946,34.15641747,2022,10.4675,0,0,0,1,0,0,0,0,0,0
1213,2.305660924,34.15453101,2022,8.666,0,0,0,1,0,0,0,0,0,0
1214,2.305121935,34.1596514,2022,11.9535,0,0,0,1,0,0,0,0,0,0
1215,2.302696484,34.15668696,2022,9.856,0,0,0,1,0,0,0,0,0,0
1216,2.309972837,34.15641747,2022,8.2554,0,0,0,0,0,0,0,0,1,0
1217,2.302965978,34.16019039,2022,12.8869,0,0,0,1,0,0,0,0,0,0
1218,2.301349011,34.15722595,2022,11.55,0,0,0,1,0,0,0,0,0,0
1219,2.307816881,34.15399202,2022,9.92665,0,0,0,1,0,0,0,0,0,0
1220,2.311050816,34.15938191,2022,11.85985,0,0,0,1,0,0,0,0,0,0
1221,2.309164354,34.15560899,2022,10.21375,0,0,0,0,0,0,0,0,1,0
1222,2.333418866,34.15668696,2022,12.3851,0,0,0,1,0,0,0,0,0,0
1223,2.332879877,34.15695646,2022,11.39455,0,0,0,0,0,0,0,0,1,0
1224,2.335035834,34.16126837,2022,12.7802,0,0,0,1,0,0,0,0,0,0
1225,2.335574823,34.15884292,2022,13.02405,0,0,0,1,0,0,0,0,0,0
1226,2.342042693,34.16099888,2022,12.15875,0,0,0,1,0,0,0,0,0,0
1227,2.33422735,34.16019039,2022,14.2315,0,0,0,1,0,0,0,0,0,0
1228,2.336652801,34.16045989,2022,13.1829,0,0,0,1,0,0,0,0,0,0
1229,2.336113812,34.15560899,2022,13.95145,0,0,0,1,0,0,0,0,0,0
1230,2.335035834,34.16180736,2022,14.38635,0,0,0,1,0,0,0,0,0,0
1231,2.332340888,34.16261584,2022,13.69435,0,0,0,1,0,0,0,0,0,0
1232,2.265236736,34.09847613,2022,12.8881,0,0,0,0,0,0,0,0,0,1
1233,2.272782585,34.0952422,2022,13.29885,0,0,0,0,0,0,0,0,0,1
1234,2.270087639,34.09955411,2022,13.6811,0,0,0,0,0,0,0,0,1,0
1235,2.267123198,34.09658967,2022,13.9576,0,0,0,0,0,0,0,0,0,1
1236,2.270896122,34.09820664,2022,13.95915,0,0,0,0,0,0,0,0,0,1
1237,2.265236736,34.09389473,2022,13.81475,0,0,0,0,0,0,0,0,1,0
1238,2.271165617,34.09119978,2022,15.9896,0,0,0,0,0,0,0,0,1,0
1239,2.274399552,34.09362523,2022,13.0463,0,0,0,1,0,0,0,0,0,0
1240,2.268470671,34.09578119,2022,14.3738,0,0,0,0,0,0,0,0,1,0
1241,2.26604522,34.09847613,2022,14.2698,0,0,0,0,0,0,0,0,0,1
1242,2.290030238,34.08176747,2022,14.1776,0,0,0,0,0,0,0,0,1,0
1243,2.298654065,34.0901218,2022,12.4917,0,0,0,1,0,0,0,0,0,0
1244,2.296228614,34.08796584,2022,18.39815,0,1,0,0,0,0,0,0,0,0
1245,2.294611646,34.08688787,2022,17.2171,0,1,0,0,0,0,0,0,0,0
1246,2.295689624,34.08634888,2022,13.28185,0,0,0,1,0,0,0,0,0,0
1247,2.297845581,34.08580989,2022,17.9957,0,0,0,1,0,0,0,0,0,0
1248,2.2919167,34.08338444,2022,16.2506,0,0,0,0,0,0,0,0,1,0
1249,2.29542013,34.08338444,2022,13.8419,0,0,0,1,0,0,0,0,0,0
1250,2.29838457,34.08176747,2022,18.01525,0,0,0,0,0,0,0,0,1,0
1251,2.318057675,34.08607938,2022,11.8264,0,0,0,0,0,0,0,0,1,0
1252,2.316710202,34.09362523,2022,13.8412,0,0,0,1,0,0,0,0,0,0
1253,2.315632224,34.08446241,2022,11.79735,0,0,0,1,0,0,0,0,0,0
1254,2.313476267,34.09389473,2022,11.4092,0,0,0,0,0,0,0,0,1,0
1255,2.315093234,34.08931332,2022,12.2388,0,0,0,0,0,0,0,0,1,0
1256,2.317518686,34.08607938,2022,12.92755,0,0,0,1,0,0,0,0,0,0
1257,2.315901718,34.08877433,2022,12.99645,0,0,0,1,0,0,0,0,0,0
1258,2.318866159,34.08850483,2022,12.04975,0,0,0,1,0,0,0,0,0,0
1259,2.320483126,34.08985231,2022,12.17045,0,0,0,0,0,0,0,0,1,0
1260,2.318866159,34.09119978,2022,13.14705,0,0,0,0,0,0,0,0,1,0
1261,2.339617242,34.08769635,2022,13.51715,0,1,0,0,0,0,0,0,0,0
1262,2.339078253,34.09389473,2022,10.9958,0,0,0,1,0,0,0,0,0,0
1263,2.342042693,34.08796584,2022,17.71085,0,0,0,1,0,0,0,0,0,0
1264,2.33719179,34.09200826,2022,8.3196,0,1,0,0,0,0,0,0,0,0
1265,2.337461285,34.09443371,2022,15.4027,0,0,0,1,0,0,0,0,0,0
1266,2.339347747,34.08877433,2022,10.9873,0,1,0,0,0,0,0,0,0,0
1267,2.340964715,34.08850483,2022,11.33405,0,0,0,0,0,0,0,0,1,0
1268,2.338000274,34.09578119,2022,16.21,0,0,0,0,0,0,0,0,1,0
1269,2.33719179,34.09119978,2022,10.8251,0,1,0,0,0,0,0,0,0,0
1270,2.33773078,34.09551169,2022,11.1851,0,0,0,0,0,0,0,0,1,0
1271,2.266853704,34.10844743,2022,17.7751,0,0,0,0,0,0,0,0,1,0
1272,2.266853704,34.10763895,2022,16.74725,0,0,0,0,0,0,0,0,0,1
1273,2.271165617,34.10871693,2022,14.0583,0,0,0,0,0,0,0,0,0,1
1274,2.264967242,34.11222036,2022,17.09435,0,0,0,0,0,0,0,0,1,0
1275,2.26900966,34.11168137,2022,14.214,0,0,0,0,0,0,0,0,0,1
1276,2.272782585,34.10709996,2022,13.72325,0,0,0,1,0,0,0,0,0,0
1277,2.271165617,34.1103339,2022,14.00745,0,0,0,0,0,0,0,0,0,1
1278,2.273860563,34.11275935,2022,15.7939,0,0,0,0,0,0,0,0,1,0
1279,2.264967242,34.10575249,2022,14.2473,0,0,0,0,0,0,0,0,1,0
1280,2.270626628,34.10817794,2022,14.77175,0,0,0,0,0,0,0,0,0,1
1281,2.294342151,34.12300014,2022,12.46955,0,0,0,0,0,0,0,0,1,0
1282,2.293803162,34.11707126,2022,10.7158,0,1,0,0,0,0,0,0,0,0
1283,2.290030238,34.11814924,2022,11.61615,0,0,0,1,0,0,0,0,0,0
1284,2.292994678,34.11976621,2022,11.31535,0,0,0,1,0,0,0,0,0,0
1285,2.291108216,34.11949671,2022,12.8705,0,0,0,0,0,0,0,0,1,0
1286,2.296767603,34.11680177,2022,11.76655,0,1,0,0,0,0,0,0,0,0
1287,2.291377711,34.12407812,2022,11.92405,0,0,0,0,0,0,0,0,1,0
1288,2.289760743,34.12407812,2022,13.05065,0,0,0,0,0,0,0,0,1,0
1289,2.290569227,34.11787974,2022,15.7667,0,0,0,0,0,0,0,0,1,0
1290,2.290030238,34.12273065,2022,14.32525,0,0,0,0,0,0,0,0,1,0
1291,2.314284751,34.10979491,2022,11.39935,0,0,0,0,0,0,0,0,1,0
1292,2.310781321,34.104944,2022,14.39095,0,0,0,1,0,0,0,0,0,0
1293,2.31482374,34.10548299,2022,12.4781,0,0,0,0,0,0,0,0,1,0
1294,2.308086375,34.10844743,2022,13.72625,0,1,0,0,0,0,0,0,0,0
1295,2.313745762,34.10763895,2022,20.5912,0,0,0,0,0,0,0,0,1,0
1296,2.307816881,34.10790844,2022,13.29255,0,1,0,0,0,0,0,0,0,0
1297,2.308894859,34.10844743,2022,17.07305,0,0,0,1,0,0,0,0,0,0
1298,2.30835587,34.10925592,2022,12.99685,0,0,0,1,0,0,0,0,0,0
1299,2.311050816,34.10817794,2022,17.03595,0,1,0,0,0,0,0,0,0,0
1300,2.308894859,34.11222036,2022,10.13595,0,0,0,0,0,0,0,0,1,0
1301,2.338539263,34.10683047,2022,12.5326,0,0,0,1,0,0,0,0,0,0
1302,2.330993415,34.11356783,2022,14.56275,0,0,0,1,0,0,0,0,0,0
1303,2.336922296,34.10709996,2022,12.2098,0,0,0,1,0,0,0,0,0,0
1304,2.338539263,34.11437631,2022,12.24675,0,0,0,1,0,0,0,0,0,0
1305,2.334496845,34.11437631,2022,14.20395,0,0,0,0,0,0,0,0,1,0
1306,2.336922296,34.10871693,2022,13.6371,0,0,0,1,0,0,0,0,0,0
1307,2.338808758,34.10763895,2022,12.43,0,0,0,1,0,0,0,0,0,0
