longitude,latitude,year,SOC,LC
39.06094943,-0.10901056,2022,6.80305,shrubland
39.10406856,-0.142427888,2022,6.80305,shrubland
39.05771549,-0.111166516,2022,3.97055,shrubland
39.10326008,-0.142697383,2022,3.97055,shrubland
39.06121892,-0.107393592,2022,3.62745,shrubland
39.0970617,-0.146200812,2022,3.62745,shrubland
39.05852397,-0.103620668,2022,4.4813,shrubland
39.09625322,-0.14781778,2022,4.4813,shrubland
39.05960195,-0.106585108,2022,6.59605,shrubland
39.10460755,-0.142966877,2022,6.59605,shrubland
39.05475105,-0.111166516,2022,3.80125,shrubland
39.10379907,-0.15078222,2022,3.80125,shrubland
39.05636802,-0.110088538,2022,2.73275,shrubland
39.09760069,-0.141619405,2022,2.73275,shrubland
39.06391387,-0.091493412,2022,11.4271,shrubland
39.09436675,-0.113861462,2022,11.4271,shrubland
39.09463625,-0.116017419,2022,9.4277,shrubland
39.06148842,-0.088528971,2022,6.3115,shrubland
39.06364437,-0.088528971,2022,3.77855,shrubland
39.09652271,-0.119520849,2022,3.77855,shrubland
39.06175791,-0.088798466,2022,3.0899,shrubland
39.09248029,-0.117364892,2022,3.0899,shrubland
39.06310538,-0.090415433,2022,7.6342,woodland
39.09867867,-0.115208935,2022,7.6342,woodland
39.06337488,-0.089876444,2022,8.04395,shrubland
39.09598372,-0.112783484,2022,8.04395,shrubland
39.09517524,-0.116825903,2022,7.50625,shrubland
39.01648282,-0.110358033,2022,4.893,shrubland
39.01621332,-0.112244495,2022,4.81385,shrubland
39.01217091,-0.109549549,2022,4.0245,shrubland
39.00893697,-0.113591968,2022,5.03615,shrubland
39.00839798,-0.119520849,2022,5.54585,shrubland
38.99034184,-0.150243231,2022,6.6546,shrubland
39.02106423,-0.188511462,2022,6.6546,shrubland
38.99115033,-0.149704242,2022,4.5656,shrubland
39.02780159,-0.188241968,2022,4.5656,shrubland
38.99007235,-0.147009296,2022,5.0698,shrubland
39.02268119,-0.187972473,2022,5.0698,shrubland
38.99707921,-0.150243231,2022,4.41315,shrubland
39.02510665,-0.181774098,2022,4.41315,shrubland
38.99842668,-0.148895758,2022,5.3842,shrubland
39.02672361,-0.182313087,2022,5.3842,shrubland
38.9924978,-0.148087275,2022,5.60055,shrubland
39.02672361,-0.18366056,2022,5.60055,shrubland
38.99384527,-0.14781778,2022,4.7163,shrubland
39.02322018,-0.181235109,2022,4.7163,shrubland
38.99357578,-0.151051715,2022,5.31115,shrubland
39.02618462,-0.185277527,2022,5.31115,shrubland
38.9927673,-0.146739802,2022,4.99505,shrubland
39.02537614,-0.181235109,2022,4.99505,shrubland
38.99869618,-0.149704242,2022,5.3494,shrubland
39.03049654,-0.186625,2022,5.3494,shrubland
38.99007235,-0.125988719,2022,4.39405,bushland
39.02618462,-0.160484026,2022,4.39405,bushland
38.99115033,-0.130031137,2022,4.1914,shrubland
39.02348968,-0.158328069,2022,4.1914,shrubland
38.99061134,-0.134343051,2022,4.0055,shrubland
39.02268119,-0.161292509,2022,4.0055,shrubland
38.99519275,-0.12841417,2022,3.90955,shrubland
39.02995755,-0.16425695,2022,3.90955,shrubland
38.99384527,-0.132726083,2022,3.2389,shrubland
39.03049654,-0.164795939,2022,3.2389,shrubland
38.99168932,-0.129492148,2022,5.4736,shrubland
39.02537614,-0.160214531,2022,5.4736,shrubland
38.98926387,-0.129222654,2022,4.10195,shrubland
39.02268119,-0.165873917,2022,4.10195,shrubland
38.9873774,-0.130300632,2022,3.04745,shrubland
39.03130502,-0.163178971,2022,3.04745,shrubland
38.98818589,-0.127875181,2022,5.738,shrubland
39.02941856,-0.16075352,2022,5.738,shrubland
38.99438426,-0.132995578,2022,5.37135,shrubland
39.03130502,-0.16075352,2022,5.37135,shrubland
38.9924978,-0.105237636,2022,5.4356,shrubland
39.03076603,-0.142158394,2022,5.4356,shrubland
38.9924978,-0.105237636,2022,5.50155,shrubland
39.03211351,-0.138115975,2022,5.50155,shrubland
38.98899437,-0.10254269,2022,5.1728,shrubland
39.03049654,-0.139463448,2022,5.1728,shrubland
38.99492325,-0.105776625,2022,5.12235,shrubland
39.03292199,-0.135151534,2022,5.12235,shrubland
38.98791639,-0.102812184,2022,5.2519,shrubland
39.02645412,-0.134612545,2022,5.2519,shrubland
38.9924978,-0.107393592,2022,5.01025,shrubland
39.02941856,-0.143505867,2022,5.01025,shrubland
38.99438426,-0.103081679,2022,4.97075,shrubland
39.02861008,-0.137037997,2022,4.97075,shrubland
38.99061134,-0.100656228,2022,4.51025,shrubland
39.02807109,-0.135421029,2022,4.51025,shrubland
38.99519275,-0.106854603,2022,5.12135,shrubland
39.03049654,-0.135960018,2022,5.12135,shrubland
38.99357578,-0.101734206,2022,4.82215,shrubland
39.02861008,-0.134343051,2022,4.82215,shrubland
39.02807109,-0.116017419,2022,4.2851,shrubland
39.02322018,-0.116825903,2022,5.4911,shrubland
39.02645412,-0.119790343,2022,4.6233,shrubland
39.02591513,-0.114400451,2022,7.3632,shrubland
39.02941856,-0.111705506,2022,6.2038,shrubland
39.032383,-0.111975,2022,3.878,shrubland
39.02861008,-0.116286914,2022,3.614,shrubland
39.03049654,-0.115747924,2022,6.3154,shrubland
39.02402867,-0.116286914,2022,6.46385,shrubland
39.0272626,-0.11547843,2022,3.39025,shrubland
39.01513535,-0.154555145,2022,5.74185,shrubland
39.01917777,-0.149704242,2022,4.12935,shrubland
39.01432686,-0.156172112,2022,4.5777,shrubland
39.02025574,-0.151590704,2022,4.23795,shrubland
39.01567434,-0.156172112,2022,6.21985,shrubland
39.02160322,-0.155902618,2022,4.5963,shrubland
39.02079473,-0.155902618,2022,6.70855,shrubland
39.01809979,-0.151860199,2022,3.4571,shrubland
39.05879347,-0.178540163,2022,3.4571,shrubland
39.01378787,-0.154016155,2022,4.55605,shrubland
39.05636802,-0.18015713,2022,4.55605,shrubland
39.01432686,-0.127066697,2022,4.12075,shrubland
39.05313408,-0.162370488,2022,4.12075,shrubland
39.01082343,-0.129222654,2022,2.8517,shrubland
39.05259509,-0.160484026,2022,2.8517,shrubland
39.01082343,-0.130300632,2022,2.67015,shrubland
39.04936116,-0.16075352,2022,2.67015,shrubland
39.01351838,-0.122215794,2022,2.65055,shrubland
39.0523256,-0.16425695,2022,2.65055,shrubland
39.01055394,-0.130839621,2022,2.9282,grassland
39.05448156,-0.156441607,2022,2.9282,grassland
39.01217091,-0.122754784,2022,5.3748,shrubland
39.04855268,-0.156980596,2022,5.3748,shrubland
39.01486585,-0.129761643,2022,2.48445,shrubland
39.05367307,-0.163178971,2022,2.48445,shrubland
39.00920647,-0.129222654,2022,4.0163,shrubland
39.05178661,-0.165065433,2022,4.0163,shrubland
39.01190141,-0.124102257,2022,3.61315,shrubland
39.05151712,-0.163448466,2022,3.61315,shrubland
39.01082343,-0.124371751,2022,2.7462,shrubland
39.05582903,-0.15778908,2022,2.7462,shrubland
39.01513535,-0.104159657,2022,7.52995,shrubland
39.05016964,-0.143236372,2022,7.52995,shrubland
39.01540484,-0.109819043,2022,8.8629,shrubland
39.05582903,-0.13784648,2022,8.8629,shrubland
39.01459636,-0.106585108,2022,4.84465,shrubland
39.05367307,-0.134343051,2022,4.84465,shrubland
39.01783029,-0.103351173,2022,5.70055,shrubland
39.01809979,-0.103081679,2022,4.37435,shrubland
39.05448156,-0.141619405,2022,4.37435,shrubland
39.01324888,-0.110088538,2022,4.1784,shrubland
39.05070863,-0.14134991,2022,4.1784,shrubland
39.01648282,-0.111705506,2022,4.1463,shrubland
39.05016964,-0.136768502,2022,4.1463,shrubland
39.02133372,-0.106585108,2022,5.0537,shrubland
39.05340358,-0.134073556,2022,5.0537,shrubland
39.01783029,-0.110897022,2022,5.8587,shrubland
39.04990015,-0.140541426,2022,5.8587,shrubland
39.01944726,-0.109280054,2022,7.1311,shrubland
39.05690701,-0.136229513,2022,7.1311,shrubland
39.05394257,-0.110627527,2022,4.0136,shrubland
39.05070863,-0.109280054,2022,3.6522,shrubland
39.05070863,-0.106585108,2022,3.39115,shrubland
39.05448156,-0.109280054,2022,6.22965,shrubland
39.05097813,-0.109280054,2022,3.3007,shrubland
39.05529004,-0.116017419,2022,7.6811,shrubland
39.05016964,-0.110088538,2022,4.1331,shrubland
39.05609852,-0.106585108,2022,5.45795,shrubland
39.05313408,-0.109549549,2022,3.34685,shrubland
39.0523256,-0.110088538,2022,3.5613,shrubland
39.04046784,-0.148356769,2022,3.85385,shrubland
39.08008354,-0.18015713,2022,3.85385,shrubland
39.0423543,-0.149434748,2022,5.8719,shrubland
39.07172921,-0.188511462,2022,5.8719,shrubland
39.03912036,-0.15132121,2022,5.129,shrubland
39.08008354,-0.186894495,2022,5.129,shrubland
39.04127632,-0.150243231,2022,3.23025,shrubland
39.07442416,-0.182313087,2022,3.23025,shrubland
39.03965935,-0.149973737,2022,3.77895,shrubland
39.07873607,-0.188241968,2022,3.77895,shrubland
39.04100683,-0.149704242,2022,3.55455,shrubland
39.07631062,-0.183930054,2022,3.55455,shrubland
39.03453896,-0.153746661,2022,3.3927,shrubland
39.07631062,-0.188241968,2022,3.3927,shrubland
39.04100683,-0.153207672,2022,2.97605,shrubland
39.07684961,-0.181504603,2022,2.97605,shrubland
39.04181531,-0.153746661,2022,4.23955,shrubland
39.07415466,-0.181504603,2022,4.23955,shrubland
39.0375034,-0.154016155,2022,4.55415,shrubland
39.08062253,-0.182852076,2022,4.55415,shrubland
37.67978968,-2.654117423,2022,7.48275,grassland
37.68598805,-2.657620852,2022,7.39195,grassland
37.68005917,-2.653039444,2022,9.6058,grassland
37.68140664,-2.658698831,2022,7.42215,grassland
37.68221513,-2.654117423,2022,7.68875,grassland
37.68410159,-2.657351358,2022,7.34515,grassland
37.68086765,-2.651152982,2022,7.548,grassland
37.68167614,-2.648458036,2022,7.9245,grassland
37.6838321,-2.654656412,2022,8.23395,grassland
37.68140664,-2.656812369,2022,7.845,grassland
37.68086765,-2.624473018,2022,8.64055,grassland
37.6787117,-2.62635948,2022,9.0119,wooded_grassland
37.68248462,-2.622047567,2022,12.8491,wooded_grassland
37.6784422,-2.619622116,2022,7.99415,grassland
37.68733553,-2.627437459,2022,9.16425,grassland
37.68652704,-2.623125545,2022,9.6748,grassland
37.68275412,-2.626089986,2022,7.4295,grassland
37.68248462,-2.619083127,2022,11.6102,wooded_grassland
37.68464058,-2.62689847,2022,8.021,grassland
37.67763372,-2.62635948,2022,8.6218,wooded_grassland
37.67817271,-2.598601538,2022,12.15385,wooded_grassland
37.68140664,-2.600218506,2022,8.5934,grassland
37.67978968,-2.597254065,2022,11.2996,wooded_grassland
37.68491007,-2.602643957,2022,10.85905,wooded_grassland
37.67817271,-2.597254065,2022,8.77325,wooded_grassland
37.68706603,-2.598871033,2022,8.163,grassland
37.67763372,-2.599949011,2022,8.94165,grassland
37.68086765,-2.605338903,2022,11.25925,wooded_grassland
37.67709473,-2.600218506,2022,8.14775,grassland
37.68113715,-2.60695587,2022,15.02085,wooded_grassland
37.70916459,-2.668400636,2022,12.5381,grassland
37.71617145,-2.670826087,2022,24.8622,grassland
37.70997307,-2.668400636,2022,13.88795,grassland
37.70673914,-2.66867013,2022,10.4728,wooded_grassland
37.70700863,-2.667322657,2022,7.599,grassland
37.71105105,-2.671095582,2022,21.3294,grassland
37.70997307,-2.676485473,2022,16.58365,grassland
37.71401549,-2.67217356,2022,20.052,grassland
37.71051206,-2.669209119,2022,12.9503,wooded_grassland
37.71239852,-2.650344499,2022,9.2476,grassland
37.70781711,-2.646032585,2022,8.62685,grassland
37.71078155,-2.644954607,2022,8.49955,grassland
37.70808661,-2.643337639,2022,9.27665,grassland
37.71159004,-2.651422477,2022,9.439,grassland
37.70593065,-2.651422477,2022,7.9367,grassland
37.7134765,-2.647649553,2022,9.2342,grassland
37.70646964,-2.648188542,2022,8.4047,grassland
37.71671043,-2.632018867,2022,11.47275,grassland
37.71509347,-2.629054426,2022,11.5632,grassland
37.71428498,-2.62689847,2022,11.74725,grassland
37.71212903,-2.625550997,2022,12.69885,grassland
37.71617145,-2.629054426,2022,10.27865,grassland
37.71159004,-2.627706953,2022,10.20335,grassland
37.71509347,-2.623934029,2022,12.5696,grassland
37.71051206,-2.629054426,2022,14.6839,wooded_grassland
37.71671043,-2.625820491,2022,11.27975,grassland
37.7086256,-2.630671394,2022,13.7077,bushland
37.7134765,-2.601835473,2022,11.0988,grassland
37.7134765,-2.599140527,2022,13.4441,grassland
37.70997307,-2.607494859,2022,13.10795,grassland
37.70889509,-2.605877892,2022,11.92905,grassland
37.70808661,-2.604530419,2022,10.0489,grassland
37.71239852,-2.606147387,2022,16.9475,grassland
37.70943408,-2.598062549,2022,10.89025,grassland
37.71401549,-2.601296484,2022,22.44925,wooded_grassland
37.71482397,-2.607225365,2022,13.07935,wooded_grassland
37.70700863,-2.607225365,2022,16.4365,grassland
37.66227253,-2.640912188,2022,7.4215,grassland
37.66119455,-2.641181683,2022,7.8888,wooded_grassland
37.6638895,-2.640912188,2022,7.40385,grassland
37.66550646,-2.641990166,2022,6.98855,grassland
37.66658444,-2.641451177,2022,7.03105,grassland
37.66793191,-2.640912188,2022,7.6427,grassland
37.66739293,-2.638486737,2022,6.22635,grassland
37.66523697,-2.638217242,2022,8.3371,grassland
37.66415899,-2.638217242,2022,7.32575,grassland
37.66200303,-2.639295221,2022,8.8536,grassland
37.63667054,-2.667592152,2022,7.66385,grassland
37.63128065,-2.662471755,2022,13.2029,bushland
37.63640105,-2.661124282,2022,13.53515,wooded_grassland
37.63586206,-2.662471755,2022,15.2812,wooded_grassland
37.63451459,-2.660315798,2022,9.77155,wooded_grassland
37.6337061,-2.66570569,2022,7.8639,wooded_grassland
37.63586206,-2.661393776,2022,16.1313,wooded_grassland
37.63262812,-2.66867013,2022,7.2575,grassland
37.63747903,-2.66867013,2022,7.5773,grassland
37.63801802,-2.661932766,2022,13.2909,wooded_grassland
37.64502488,-2.648188542,2022,9.1283,wooded_grassland
37.64017397,-2.648727531,2022,8.0206,grassland
37.64152145,-2.647649553,2022,7.39545,grassland
37.63828751,-2.650883488,2022,10.49705,wooded_grassland
37.64421639,-2.64630208,2022,8.45085,wooded_grassland
37.64340791,-2.648458036,2022,8.0806,wooded_grassland
37.64583336,-2.648727531,2022,9.1679,wooded_grassland
37.64179094,-2.64926652,2022,7.73085,wooded_grassland
37.64583336,-2.649805509,2022,8.8898,wooded_grassland
37.64044347,-2.649805509,2022,8.3611,grassland
37.64718083,-2.6204306,2022,14.5341,grassland
37.64718083,-2.622317062,2022,7.80445,wooded_grassland
37.64745033,-2.625550997,2022,10.13205,bushland
37.64798932,-2.620700094,2022,7.9966,wooded_grassland
37.64825881,-2.625820491,2022,10.2616,wooded_grassland
37.64556386,-2.62635948,2022,10.77235,wooded_grassland
37.64340791,-2.626089986,2022,9.61325,bushland
37.64771982,-2.622586556,2022,8.41905,wooded_grassland
37.64475538,-2.620700094,2022,8.8009,wooded_grassland
37.64798932,-2.622047567,2022,8.45645,wooded_grassland
37.64771982,-2.603721935,2022,7.3647,grassland
37.64232993,-2.605069408,2022,9.0284,wooded_grassland
37.64421639,-2.604530419,2022,9.17215,grassland
37.64421639,-2.59752356,2022,8.07755,grassland
37.6487978,-2.600757495,2022,8.2161,wooded_grassland
37.64798932,-2.598332044,2022,8.2586,grassland
37.64179094,-2.595906592,2022,6.91875,wooded_grassland
37.64232993,-2.604799914,2022,9.9442,wooded_grassland
37.64044347,-2.604260924,2022,9.14565,wooded_grassland
37.64583336,-2.59752356,2022,7.948,grassland
37.66712343,-2.670826087,2022,8.0995,grassland
37.67116585,-2.670826087,2022,7.5993,grassland
37.66254202,-2.673251538,2022,7.91715,grassland
37.67143534,-2.66867013,2022,7.94025,grassland
37.66362,-2.669748109,2022,7.95705,grassland
37.67089636,-2.665436195,2022,8.163,bushland
37.67035737,-2.667053163,2022,9.1473,bushland
37.66281152,-2.671904065,2022,7.7045,grassland
37.67062686,-2.669748109,2022,8.157,grassland
37.67062686,-2.674060022,2022,8.19265,grassland
37.6638895,-2.647649553,2022,7.6827,wooded_grassland
37.66577596,-2.647919047,2022,7.2411,wooded_grassland
37.67143534,-2.648727531,2022,9.6134,wooded_grassland
37.66442849,-2.652500455,2022,8.7461,wooded_grassland
37.66308101,-2.653847928,2022,8.21515,wooded_grassland
37.66577596,-2.649536015,2022,8.16,wooded_grassland
37.67170484,-2.653847928,2022,9.01305,wooded_grassland
37.67035737,-2.647649553,2022,9.1003,wooded_grassland
37.66793191,-2.645493596,2022,9.57895,wooded_grassland
37.6687404,-2.654117423,2022,8.04175,wooded_grassland
37.66900989,-2.62986291,2022,7.39565,grassland
37.66900989,-2.625281502,2022,7.0593,grassland
37.66739293,-2.622586556,2022,7.38345,grassland
37.66927939,-2.627167964,2022,5.7371,grassland
37.66685394,-2.626628975,2022,6.8459,grassland
37.66335051,-2.631210383,2022,7.29265,wooded_grassland
37.66739293,-2.623664535,2022,6.7224,grassland
37.6684709,-2.627706953,2022,7.28535,grassland
37.66631495,-2.629323921,2022,7.512,grassland
37.66927939,-2.629593415,2022,7.54215,grassland
37.67035737,-2.601026989,2022,9.8934,grassland
37.66550646,-2.596176087,2022,10.63375,wooded_grassland
37.6684709,-2.605608397,2022,8.0585,grassland
37.66281152,-2.603721935,2022,8.4784,grassland
37.66308101,-2.601835473,2022,8.5058,grassland
37.66954888,-2.598062549,2022,8.22835,grassland
37.66793191,-2.595906592,2022,8.56155,grassland
37.66415899,-2.605338903,2022,8.408,grassland
37.66362,-2.60399143,2022,7.84855,grassland
37.66415899,-2.601296484,2022,9.2102,grassland
37.68517957,-2.674868506,2022,7.4007,grassland
37.6838321,-2.670287098,2022,7.522,grassland
37.68059816,-2.674329517,2022,8.17095,grassland
37.6884135,-2.666783668,2022,7.558,grassland
37.68464058,-2.673790527,2022,7.5456,grassland
37.68625755,-2.672443054,2022,8.194,grassland
37.68140664,-2.671904065,2022,8.4032,grassland
37.68625755,-2.671634571,2022,7.5952,grassland
37.68706603,-2.675138,2022,7.5102,grassland
37.68086765,-2.668131141,2022,8.63235,grassland
34.5628153,-4.014526089,2021,9.7654,wooded_grassland
34.56577974,-4.014256594,2021,11.3023,cropland
34.56227631,-4.013178616,2021,10.5806,cropland
34.56685772,-3.996469952,2021,6.9792,grassland
34.56443227,-3.995661468,2021,7.6493,grassland
34.56497126,-3.998086919,2021,7.5259,cropland
34.56389328,-3.992427533,2021,5.3688,grassland
34.56362379,-3.99754793,2021,7.4062,grassland
34.56631873,-3.99754793,2021,3.2283,cropland
34.56847469,-3.9940445,2021,7.8002,grassland
34.56362379,-3.995122479,2021,5.5042,grassland
34.56443227,-3.994313995,2021,7.0654,grassland
34.56739671,-3.991349555,2021,5.5392,grassland
34.58949527,-4.063843598,2021,4.0118,cropland
34.58976476,-4.049560385,2021,24.4279,cropland
34.58733931,-4.046056955,2021,28.8297,grassland
34.58949527,-4.04282302,2021,13.1882,grassland
34.58680032,-4.047404428,2021,6.9216,grassland
34.58868678,-4.045517966,2021,11.6392,cropland
34.58949527,-4.042284031,2021,11.0881,wooded_grassland
34.5878783,-4.048212912,2021,12.1812,cropland
34.58706982,-4.047134934,2021,4.7597,grassland
34.58706982,-4.046595945,2021,15.1598,grassland
34.59084274,-4.044439988,2021,20.3486,grassland
34.57682902,-4.022071937,2021,5.8022,bushland
34.57440357,-4.020724464,2021,6.1777,cropland
34.58194942,-4.02045497,2021,8.2574,cropland
34.57925447,-4.017490529,2021,7.931,grassland
34.58141043,-4.019646486,2021,7.7807,cropland
34.57655953,-4.021532948,2021,8.4519,cropland
34.57979346,-4.021802443,2021,14.0507,grassland
34.57548155,-4.022341432,2021,9.0639,grassland
34.5830274,-4.0040158,2021,6.8045,shrubland
34.52508606,-4.071658941,2021,9.4917,bushland
34.52589455,-4.074892876,2021,5.6334,bushland
34.5180792,-4.06573006,2021,5.2039,cropland
34.52266061,-4.070580963,2021,4.323,bushland
34.5183487,-4.066269049,2021,5.3904,cropland
34.52104364,-4.070850457,2021,7.1649,cropland
34.52158263,-4.067616522,2021,13.7105,grassland
34.5183487,-4.068425006,2021,6.1372,shrubland
34.52158263,-4.048212912,2021,11.618,cropland
34.51996566,-4.047134934,2021,11.0781,cropland
34.52050465,-4.04632645,2021,11.0712,cropland
34.52239112,-4.040936558,2021,9.6535,cropland
34.52373859,-4.03985858,2021,12.092,cropland
34.52050465,-4.046595945,2021,10.9342,cropland
34.51996566,-4.039319591,2021,3.572,woodland
34.52346909,-4.040667064,2021,10.3689,cropland
34.52212162,-4.046865439,2021,12.2063,cropland
34.52212162,-4.043900999,2021,11.5846,cropland
34.52373859,-4.025036378,2021,2.3172,bushland
34.52427758,-4.025305872,2021,3.6745,bushland
34.52508606,-3.992427533,2021,10.6132,cropland
34.52670303,-3.994313995,2021,8.4997,cropland
34.53721332,-4.066538544,2021,7.967,grassland
34.5380218,-4.067077533,2021,4.7977,grassland
34.54044725,-4.066808039,2021,2.8537,grassland
34.53909978,-4.06276562,2021,4.0053,cropland
34.53667433,-4.064113093,2021,5.8521,cropland
34.53640483,-4.062496125,2021,5.3131,cropland
34.54125574,-4.039319591,2021,3.7651,grassland
34.54044725,-4.041745042,2021,10.7712,grassland
34.53721332,-4.040128075,2021,7.3987,bushland
34.54233372,-4.039589085,2021,5.2492,grassland
34.53586585,-4.040667064,2021,5.448,grassland
34.53532686,-4.042014537,2021,8.4879,grassland
34.53532686,-4.040667064,2021,3.7112,grassland
34.5380218,-4.028809302,2021,3.2741,bushland
34.54583714,-3.993236017,2021,6.9389,cropland
34.53883029,-3.993236017,2021,6.4052,cropland
34.54395068,-3.992427533,2021,2.4778,cropland
34.54637613,-3.992697028,2021,6.6809,cropland
34.54260321,-3.991888544,2021,3.9647,grassland
34.54556765,-3.995391973,2021,2.3243,cropland
34.5380218,-3.993775006,2021,8.646,grassland
39.84059726,-4.997642336,2022,34.5325,cropland
39.84005827,-4.994138906,2022,72.5742,cropland
39.84275322,-4.993869412,2022,41.1079,cropland
39.84221423,-4.991174466,2022,35.1384,grassland
39.84248372,-4.995216885,2022,35.3369,cropland
39.84571766,-4.995486379,2022,60.1802,cropland
39.84302271,-4.997103347,2022,35.31775,cropland
39.84086676,-4.991174466,2022,67.0678,bushland
39.84302271,-4.99845082,2022,41.0764,cropland
39.84437019,-4.99494739,2022,32.9711,cropland
39.85083806,-4.980933672,2022,66.5084,forest
39.85110755,-4.977430242,2022,82.0708,woodland
39.8486821,-4.97554378,2022,80.3787,grassland
39.85272452,-4.973387823,2022,80.1503,cropland
39.84949058,-4.981742155,2022,78.1485,cropland
39.84760412,-4.977699737,2022,64.9381,cropland
39.85083806,-4.973387823,2022,67.7156,grassland
39.85164654,-4.978777715,2022,73.0755,woodland
39.84625665,-4.980394682,2022,60.5192,cropland
39.84733463,-4.975004791,2022,77.6781,grassland
39.83763282,-4.94616887,2022,91.4169,bushland
39.83709383,-4.947516343,2022,84.1162,bushland
39.83682434,-4.94616887,2022,87.3592,bushland
39.83790232,-4.946707859,2022,119.5118,bushland
39.86296531,-5.008691614,2022,63.8854,grassland
39.86134834,-5.006266163,2022,56.5742,cropland
39.86269582,-5.009500098,2022,65.0592,grassland
39.85973138,-5.005727173,2022,49.2624,grassland
39.85892289,-5.005996668,2022,69.8122,thicket
39.86215683,-5.006266163,2022,55.314,grassland
39.86107885,-5.005996668,2022,66.8523,cropland
39.86242632,-5.007613636,2022,54.9594,grassland
39.85946188,-5.007613636,2022,52.8952,cropland
39.8637738,-5.008152625,2022,70.5333,grassland
39.86323481,-4.993869412,2022,43.5128,cropland
39.86323481,-4.990635477,2022,43.5452,grassland
39.8637738,-4.993060928,2022,59.5738,cropland
39.8637738,-4.994677895,2022,42.7575,cropland
39.85919239,-4.992252444,2022,77.6224,cropland
39.85892289,-4.991713455,2022,67.7348,woodland
39.86188733,-4.993869412,2022,55.5564,cropland
39.86269582,-4.99144396,2022,46.6389,cropland
39.8637738,-4.991174466,2022,38.5374,cropland
39.86188733,-4.989826993,2022,62.6537,woodland
39.86161784,-4.955062191,2022,55.5116,shrubland
39.86431278,-4.953714719,2022,56.0463,cropland
39.86269582,-4.959643599,2022,46.8333,cropland
39.86323481,-4.959643599,2022,49.0527,cropland
39.86619925,-4.958296126,2022,59.6009,cropland
39.86323481,-4.961530061,2022,68.0782,grassland
39.86646874,-4.957218148,2022,62.9113,shrubland
39.86781621,-4.955331686,2022,69.5634,cropland
39.8683552,-4.953984213,2022,66.5657,shrubland
39.86646874,-4.959913094,2022,66.1806,cropland
39.85568896,-4.951558762,2022,69.8595,cropland
39.85649744,-4.947246848,2022,73.5064,grassland
39.85514997,-4.946977354,2022,96.9547,mangrove
39.85973138,-4.951558762,2022,68.6385,grassland
39.85676694,-4.947246848,2022,60.4574,grassland
39.85541946,-4.944821397,2022,82.8388,grassland
39.86215683,-4.950480783,2022,73.6495,grassland
39.85622795,-4.951019773,2022,59.7289,grassland
39.85730593,-4.947516343,2022,70.9479,shrubland
39.85514997,-4.951558762,2022,89.5163,mangrove
39.80179004,-5.004110206,2022,2.6105,cropland
39.80017307,-5.003571217,2022,3.9533,cropland
39.80205954,-5.005996668,2022,2.7714,cropland
39.79640015,-5.004379701,2022,4.2942,wooded_grassland
39.79774762,-5.010039087,2022,10.4768,cropland
39.80017307,-5.011117065,2022,6.0806,cropland
39.79747813,-5.005727173,2022,3.1894,cropland
39.79909509,-4.985245585,2022,6.685,cropland
39.79559167,-4.991174466,2022,12.4755,cropland
39.79640015,-4.984706596,2022,5.6902,cropland
39.79478318,-4.991174466,2022,20.8939,woodland
39.79532217,-4.96260804,2022,3.0777,cropland
39.7939747,-4.961530061,2022,2.3965,cropland
39.79613065,-4.963416524,2022,2.7742,cropland
39.79747813,-4.96260804,2022,4.2464,cropland
39.79559167,-4.968536921,2022,2.4075,cropland
39.78993228,-4.945090892,2022,3.5624,bushland
39.78777632,-4.941587462,2022,4.3897,grassland
39.78858481,-4.94320443,2022,2.7082,cropland
39.78831531,-4.940509484,2022,16.7531,mangrove
39.78669834,-4.944012913,2022,3.5696,woodland
39.78562037,-4.943743419,2022,3.4761,grassland
39.78993228,-4.945899376,2022,6.5538,bushland
39.7891238,-4.944282408,2022,17.714,cropland
39.82173264,-5.016237462,2022,25.1852,mangrove
39.81957668,-5.014351,2022,6.6292,cropland
39.81742073,-5.016237462,2022,2.5963,cropland
39.82119365,-5.014620495,2022,19.998,mangrove
39.81984618,-5.015967968,2022,2.0498,bushland
39.81769022,-5.015967968,2022,3.421,grassland
39.81580376,-5.009230603,2022,11.3512,woodland
39.81337831,-4.993330423,2022,18.0431,cropland
39.81472578,-4.992521939,2022,5.5983,cropland
39.81418679,-4.991174466,2022,6.2311,grassland
39.8139173,-4.987401542,2022,4.7764,woodland
39.80960538,-4.98847952,2022,2.1564,cropland
39.81176134,-4.989288004,2022,3.78425,grassland
39.81095286,-4.986054069,2022,5.8287,grassland
39.81553426,-4.986593058,2022,41.9147,mangrove
39.81014437,-4.98551508,2022,12.1015,shrubland
39.81122235,-4.987401542,2022,2.3139,cropland
39.82334961,-4.962069051,2022,16.2671,cropland
39.81957668,-4.961260567,2022,20.5545,bushland
39.82011567,-4.966650459,2022,17.6968,shrubland
39.82496658,-4.96260804,2022,21.1448,grassland
39.81930719,-4.961799556,2022,21.8397,grassland
39.82200213,-4.961799556,2022,17.4798,bushland
39.82011567,-4.967189448,2022,18.422,shrubland
39.82415809,-4.962877534,2022,18.7024,bushland
39.82119365,-4.967728437,2022,14.5292,bushland
39.82119365,-4.963686018,2022,19.0675,bushland
39.83924979,-5.007613636,2022,43.2907,forest
39.8387108,-5.008152625,2022,40.5862,forest
39.8335904,-5.008422119,2022,30.2006,forest
39.83628535,-5.008691614,2022,28.5549,mangrove
