longitude,latitude,year,LC,siteid,site,SOC
37.53210664,0.673062727,2021,bushland,kalama_1_7,kalama,14.8088
37.53183715,0.673062727,2021,bushland,kalama_1_7,kalama,12.8659
37.53183715,0.673062727,2021,bushland,kalama_1_7,kalama,14.8088
37.52806423,0.675757672,2021,bushland,kalama_1_8,kalama,3.8204
37.52806423,0.675757672,2021,bushland,kalama_1_8,kalama,3.24115
37.51755394,0.69677825,2021,shrubland,kalama_2_1,kalama,3.7279
37.51755394,0.69677825,2021,shrubland,kalama_2_1,kalama,4.7101
37.52375231,0.695161283,2021,shrubland,kalama_2_10,kalama,5.7628
37.52375231,0.695161283,2021,shrubland,kalama_2_10,kalama,4.632333333
37.52483029,0.704863088,2021,shrubland,kalama_2_2,kalama,1.8516
37.52483029,0.704863088,2021,shrubland,kalama_2_2,kalama,3.1862
37.52321332,0.701898647,2021,shrubland,kalama_2_4,kalama,4.1866
37.52321332,0.701898647,2021,shrubland,kalama_2_4,kalama,3.20485
37.5245608,0.701359658,2021,shrubland,kalama_2_5,kalama,6.086
37.5245608,0.701359658,2021,shrubland,kalama_2_5,kalama,4.133
37.51890141,0.702168142,2021,shrubland,kalama_2_6,kalama,8.6098
37.51890141,0.702168142,2021,shrubland,kalama_2_6,kalama,7.863333333
37.5194404,0.702976626,2021,shrubland,kalama_2_7,kalama,3.55
37.5194404,0.702976626,2021,shrubland,kalama_2_7,kalama,7.4326
37.51809293,0.703785109,2021,bushland,kalama_2_8,kalama,10.9673
37.51809293,0.703785109,2021,bushland,kalama_2_8,kalama,8.2449
37.52240484,0.699742691,2021,shrubland,kalama_2_9,kalama,2.5537
37.52240484,0.699742691,2021,shrubland,kalama_2_9,kalama,5.52425
37.5345321,0.73262103,2021,bushland,kalama_3_1,kalama,2.3864
37.5345321,0.73262103,2021,bushland,kalama_3_1,kalama,3.41315
37.5342626,0.735046481,2021,shrubland,kalama_3_13,kalama,2.72435
37.53210664,0.732082041,2021,bushland,kalama_3_2,kalama,3.5188
37.53210664,0.732082041,2021,bushland,kalama_3_2,kalama,2.65645
37.53210664,0.731812546,2021,bushland,kalama_3_2,kalama,3.5188
37.53210664,0.731812546,2021,bushland,kalama_3_2,kalama,2.65645
37.53507108,0.731812546,2021,shrubland,kalama_3_3,kalama,4.1796
37.53507108,0.731812546,2021,shrubland,kalama_3_3,kalama,3.20285
37.53507108,0.731543052,2021,shrubland,kalama_3_3,kalama,4.1796
37.53507108,0.731543052,2021,shrubland,kalama_3_3,kalama,3.20285
37.53237614,0.731273557,2021,bushland,kalama_3_4,kalama,2.5877
37.53237614,0.731273557,2021,bushland,kalama_3_4,kalama,3.3514
37.539383,0.730195579,2021,bushland,kalama_3_5,kalama,2.6371
37.539383,0.730195579,2021,bushland,kalama_3_5,kalama,2.573
37.5345321,0.728039622,2021,woodland,kalama_3_6,kalama,2.6489
37.5345321,0.728039622,2021,woodland,kalama_3_6,kalama,3.96875
37.53156765,0.733160019,2021,bushland,kalama_3_7,kalama,2.578
37.53156765,0.733160019,2021,bushland,kalama_3_7,kalama,2.5812
37.53480159,0.734507492,2021,bushland,kalama_3_8,kalama,2.7051
37.53480159,0.734507492,2021,bushland,kalama_3_8,kalama,2.6403
37.53830502,0.727231138,2021,bushland,kalama_3_9,kalama,4.2341
37.53830502,0.727231138,2021,bushland,kalama_3_9,kalama,2.9824
37.52887271,0.754719586,2021,bushland,kalama_4_1,kalama,3.3964
37.52590827,0.750946662,2021,bushland,kalama_4_10,kalama,4.5083
37.52590827,0.750946662,2021,bushland,kalama_4_10,kalama,3.79145
37.53291513,0.748251716,2021,bushland,kalama_4_2,kalama,2.4861
37.53291513,0.748251716,2021,bushland,kalama_4_2,kalama,2.8141
37.53075917,0.756067059,2021,shrubland,kalama_4_3,kalama,6.4018
37.53075917,0.756067059,2021,shrubland,kalama_4_3,kalama,4.835
37.52483029,0.750407673,2021,bushland,kalama_4_4,kalama,2.9711
37.52483029,0.750407673,2021,bushland,kalama_4_4,kalama,3.91175
37.52590827,0.753641608,2021,shrubland,kalama_4_5,kalama,2.953
37.52590827,0.753641608,2021,shrubland,kalama_4_5,kalama,4.0549
37.52590827,0.749599189,2021,bushland,kalama_4_6,kalama,4.9676
37.52590827,0.749599189,2021,bushland,kalama_4_6,kalama,4.6779
37.53399311,0.752833124,2021,shrubland,kalama_4_7,kalama,3.2333
37.53399311,0.752833124,2021,shrubland,kalama_4_7,kalama,2.93145
37.52536928,0.750946662,2021,bushland,kalama_4_8,kalama,2.7473
37.52536928,0.750946662,2021,bushland,kalama_4_8,kalama,4.2413
37.53156765,0.746904243,2021,shrubland,kalama_4_9,kalama,3.3472
37.53156765,0.746904243,2021,shrubland,kalama_4_9,kalama,3.48125
37.55339672,0.664169405,2021,shrubland,kalama_5_1,kalama,5.0574
37.55339672,0.664169405,2021,shrubland,kalama_5_1,kalama,5.1886
37.5490848,0.666864351,2021,bushland,kalama_5_4,kalama,3.5972
37.5490848,0.669020308,2021,shrubland,kalama_5_7,kalama,3.5422
37.5490848,0.669020308,2021,shrubland,kalama_5_7,kalama,3.4179
37.5493543,0.707288539,2021,bushland,kalama_6_1,kalama,6.1607
37.55474419,0.708905506,2021,bushland,kalama_6_10,kalama,9.8927
37.55474419,0.708905506,2021,bushland,kalama_6_10,kalama,6.2791
37.55582217,0.704054604,2021,bushland,kalama_6_2,kalama,2.5762
37.55582217,0.704054604,2021,bushland,kalama_6_2,kalama,2.95455
37.55609166,0.701629153,2021,bushland,kalama_6_2,kalama,2.5762
37.55609166,0.701629153,2021,bushland,kalama_6_2,kalama,2.95455
37.55501368,0.708366517,2021,bushland,kalama_6_3,kalama,3.0736
37.55474419,0.708366517,2021,bushland,kalama_6_3,kalama,3.0736
37.55366621,0.704863088,2021,bushland,kalama_6_4,kalama,3.04865
37.55609166,0.707288539,2021,bushland,kalama_6_5,kalama,3.4334
37.55609166,0.707288539,2021,bushland,kalama_6_5,kalama,3.0814
37.55285773,0.704863088,2021,shrubland,kalama_6_6,kalama,2.6416
37.55285773,0.704863088,2021,shrubland,kalama_6_6,kalama,2.66535
37.55339672,0.708366517,2021,shrubland,kalama_6_7,kalama,3.1234
37.55339672,0.708366517,2021,shrubland,kalama_6_7,kalama,2.9869
37.55312722,0.705671571,2021,bushland,kalama_6_8,kalama,2.7597
37.55312722,0.705671571,2021,bushland,kalama_6_8,kalama,2.72505
37.55285773,0.705671571,2021,bushland,kalama_6_8,kalama,2.7597
37.55285773,0.705671571,2021,bushland,kalama_6_8,kalama,2.72505
37.5493543,0.704863088,2021,shrubland,kalama_6_9,kalama,8.6913
37.5493543,0.704863088,2021,shrubland,kalama_6_9,kalama,3.33655
37.5542052,0.726692149,2021,bushland,kalama_7_10,kalama,2.5028
37.5542052,0.726692149,2021,bushland,kalama_7_10,kalama,2.51465
37.55663065,0.725883665,2021,bushland,kalama_7_11,kalama,2.9572
37.55663065,0.725883665,2021,bushland,kalama_7_11,kalama,3.2786
37.55690015,0.725883665,2021,bushland,kalama_7_11,kalama,2.9572
37.55690015,0.725883665,2021,bushland,kalama_7_11,kalama,3.2786
37.55878661,0.720763268,2021,bushland,kalama_7_15,kalama,2.68965
37.55743913,0.718337817,2021,bushland,kalama_7_3,kalama,6.4089
37.55743913,0.718337817,2021,bushland,kalama_7_3,kalama,8.9793
37.56148155,0.719146301,2021,bushland,kalama_7_4,kalama,3.57075
37.55797812,0.71968529,2021,bushland,kalama_7_5,kalama,3.0465
37.55797812,0.71968529,2021,bushland,kalama_7_5,kalama,2.69535
37.55636116,0.721302257,2021,bushland,kalama_7_6,kalama,3.5883
37.55636116,0.721302257,2021,bushland,kalama_7_6,kalama,3.28785
37.55636116,0.721032763,2021,bushland,kalama_7_6,kalama,3.5883
37.55636116,0.721032763,2021,bushland,kalama_7_6,kalama,3.28785
37.5542052,0.723997203,2021,bushland,kalama_7_7,kalama,2.7661
37.5542052,0.723997203,2021,bushland,kalama_7_7,kalama,2.6657
37.55716964,0.726422655,2021,bushland,kalama_7_8,kalama,4.0766
37.55716964,0.726422655,2021,bushland,kalama_7_8,kalama,6.9204
37.55797812,0.719146301,2021,bushland,kalama_7_9,kalama,3.4253
37.55797812,0.719146301,2021,bushland,kalama_7_9,kalama,3.57725
37.56013408,0.747173738,2021,shrubland,kalama_8_10,kalama,2.7252
37.56013408,0.747173738,2021,shrubland,kalama_8_10,kalama,3.1652
37.55555267,0.749329694,2021,bushland,kalama_8_2,kalama,2.7913
37.55555267,0.749329694,2021,bushland,kalama_8_2,kalama,3.07565
37.55339672,0.749329694,2021,shrubland,kalama_8_5,kalama,5.8161
37.55339672,0.749329694,2021,shrubland,kalama_8_5,kalama,2.8456
37.55339672,0.749599189,2021,shrubland,kalama_8_5,kalama,5.8161
37.55339672,0.749599189,2021,shrubland,kalama_8_5,kalama,2.8456
37.55609166,0.752294135,2021,bushland,kalama_8_7,kalama,2.5337
37.55609166,0.752294135,2021,bushland,kalama_8_7,kalama,2.91275
37.56040358,0.74852121,2021,bushland,kalama_8_9,kalama,2.3391
37.56040358,0.74852121,2021,bushland,kalama_8_9,kalama,2.4654
37.57118336,0.679261102,2021,bushland,kalama_9_2,kalama,3.3487
37.57118336,0.679261102,2021,bushland,kalama_9_2,kalama,2.92265
37.57091386,0.679261102,2021,bushland,kalama_9_2,kalama,3.3487
37.57091386,0.679261102,2021,bushland,kalama_9_2,kalama,2.92265
37.57091386,0.681147564,2021,bushland,kalama_9_3,kalama,3.1644
37.57091386,0.681147564,2021,bushland,kalama_9_3,kalama,2.78095
37.5738783,0.676027167,2021,bushland,kalama_9_8,kalama,2.7592
37.5738783,0.676027167,2021,bushland,kalama_9_8,kalama,2.80515
37.57199184,0.678452618,2021,bushland,kalama_9_9,kalama,3.2232
37.57199184,0.678452618,2021,bushland,kalama_9_9,kalama,4.23095
35.99005863,-4.773692336,2021,thicket,kondoa_10_11,kondoa,18.482
35.99248408,-4.774500819,2021,shrubland,kondoa_10_12,kondoa,12.3083
35.99275357,-4.772883852,2021,thicket,kondoa_10_14,kondoa,16.8613
35.98359076,-4.774770314,2021,cropland,kondoa_10_3,kondoa,10.9968
35.99275357,-4.776387281,2021,shrubland,kondoa_10_4,kondoa,39.069
35.98925014,-4.774500819,2021,cropland,kondoa_10_5,kondoa,8.5636
35.99086711,-4.77396183,2021,shrubland,kondoa_10_6,kondoa,17.2965
35.98898065,-4.773692336,2021,shrubland,kondoa_10_7,kondoa,11.4747
35.98682469,-4.776387281,2021,shrubland,kondoa_10_8,kondoa,14.8639
35.98466874,-4.772344863,2021,cropland,kondoa_10_9,kondoa,18.9695
35.98763318,-4.749976812,2021,thicket,kondoa_11_1,kondoa,11.0059
35.98736368,-4.75159378,2021,grassland,kondoa_11_10,kondoa,6.1512
35.9862857,-4.748898834,2021,thicket,kondoa_11_11,kondoa,7.8703
35.99329256,-4.75159378,2021,forest,kondoa_11_14,kondoa,20.5236
35.98871115,-4.750785296,2021,bushland,kondoa_11_4,kondoa,3.234
35.99032812,-4.75159378,2021,bushland,kondoa_11_5,kondoa,27.0804
35.9862857,-4.746742877,2021,bushland,kondoa_11_6,kondoa,21.3687
35.98682469,-4.753210747,2021,grassland,kondoa_11_7,kondoa,15.5919
35.9865552,-4.755097209,2021,cropland,kondoa_11_8,kondoa,8.806
35.9862857,-4.747281866,2021,bushland,kondoa_11_9,kondoa,24.542
35.99248408,-4.72518331,2021,forest,kondoa_12_1,kondoa,3.8375
35.98736368,-4.727069772,2021,cropland,kondoa_12_11,kondoa,4.0786
35.98547722,-4.734076632,2021,cropland,kondoa_12_12,kondoa,4.2
35.98520772,-4.734615621,2021,bushland,kondoa_12_14,kondoa,4.3536
35.98466874,-4.730842697,2021,cropland,kondoa_12_15,kondoa,3.8439
35.98682469,-4.731381686,2021,cropland,kondoa_12_2,kondoa,3.357
35.98871115,-4.730034213,2021,grassland,kondoa_12_4,kondoa,6.7731
35.99005863,-4.726530783,2021,shrubland,kondoa_12_5,kondoa,3.1746
35.98790267,-4.725452805,2021,cropland,kondoa_12_6,kondoa,2.7994
35.98493823,-4.732729159,2021,shrubland,kondoa_12_7,kondoa,5.6226
36.01539112,-4.808726632,2021,cropland,kondoa_13_10,kondoa,10.1311
36.01377415,-4.806031686,2021,cropland,kondoa_13_11,kondoa,13.9906
36.00973173,-4.801180783,2021,cropland,kondoa_13_12,kondoa,9.5972
36.01161819,-4.803606235,2021,cropland,kondoa_13_14,kondoa,7.8298
36.01242668,-4.809535115,2021,cropland,kondoa_13_15,kondoa,10.9151
36.01027072,-4.808187642,2021,cropland,kondoa_13_2,kondoa,10.0642
36.01404365,-4.80630118,2021,cropland,kondoa_13_4,kondoa,13.3844
36.01296567,-4.808457137,2021,cropland,kondoa_13_5,kondoa,15.2529
36.00973173,-4.804145224,2021,cropland,kondoa_13_7,kondoa,12.2237
36.00892325,-4.800911289,2021,cropland,kondoa_13_8,kondoa,10.1593
36.00973173,-4.78393313,2021,cropland,kondoa_14_1,kondoa,4.0801
36.00892325,-4.778812733,2021,shrubland,kondoa_14_10,kondoa,17.0384
36.01404365,-4.780160206,2021,shrubland,kondoa_14_11,kondoa,6.9057
36.01593011,-4.783394141,2021,shrubland,kondoa_14_13,kondoa,9.4665
36.0164691,-4.781507679,2021,shrubland,kondoa_14_15,kondoa,19.9693
36.01539112,-4.782316162,2021,grassland,kondoa_14_3,kondoa,10.3901
36.01458263,-4.783394141,2021,shrubland,kondoa_14_4,kondoa,4.7354
36.01000123,-4.784202624,2021,cropland,kondoa_14_6,kondoa,5.2548
36.01269617,-4.7804297,2021,cropland,kondoa_14_7,kondoa,8.194
36.01539112,-4.785011108,2021,cropland,kondoa_14_8,kondoa,5.4842
36.01431314,-4.754827715,2021,forest,kondoa_15_10,kondoa,24.5838
36.01027072,-4.748359845,2021,cropland,kondoa_15_12,kondoa,3.5042
36.01566061,-4.749976812,2021,wooded_grassland,kondoa_15_2,kondoa,3.4321
36.01754707,-4.756714177,2021,forest,kondoa_15_4,kondoa,35.2962
36.01323516,-4.74809035,2021,thicket,kondoa_15_5,kondoa,3.3831
36.01350466,-4.755905693,2021,forest,kondoa_15_6,kondoa,16.74405
36.01700809,-4.755636198,2021,forest,kondoa_15_7,kondoa,17.086
36.01835556,-4.756175188,2021,forest,kondoa_15_9,kondoa,19.6371
36.00461133,-4.72868674,2021,forest,kondoa_16_10,kondoa,3.3238
36.01000123,-4.727339267,2021,shrubland,kondoa_16_11,kondoa,6.1775
36.01215718,-4.732729159,2021,forest,kondoa_16_12,kondoa,3.0719
36.00515032,-4.726530783,2021,cropland,kondoa_16_15,kondoa,3.2453
36.00946224,-4.727069772,2021,bushland,kondoa_16_2,kondoa,2.5068
36.00838426,-4.728147751,2021,cropland,kondoa_16_4,kondoa,3.8378
36.01242668,-4.730573202,2021,forest,kondoa_16_5,kondoa,4.226
36.0062283,-4.730842697,2021,forest,kondoa_16_7,kondoa,3.7005
36.00973173,-4.72518331,2021,cropland,kondoa_16_9,kondoa,5.4036
35.95556332,-4.784472119,2021,cropland,kondoa_1_14,kondoa,4.0272
35.95367686,-4.788245043,2021,cropland,kondoa_1_16,kondoa,5.162
35.95448534,-4.788784032,2021,cropland,kondoa_1_17,kondoa,6.6837
35.95529383,-4.790939989,2021,cropland,kondoa_1_18,kondoa,4.475
35.95556332,-4.791478978,2021,cropland,kondoa_1_19,kondoa,5.4861
35.95286837,-4.788514538,2021,grassland,kondoa_1_2,kondoa,3.2881
35.95718029,-4.792826451,2021,cropland,kondoa_1_20,kondoa,4.117
35.95259888,-4.787167065,2021,cropland,kondoa_1_3,kondoa,3.3664
35.95286837,-4.78393313,2021,cropland,kondoa_1_6,kondoa,5.3527
35.9517904,-4.786358581,2021,cropland,kondoa_1_7,kondoa,7.2447
35.94667,-4.781238184,2021,wooded_grassland,kondoa_2_10,kondoa,2.547
35.9515209,-4.778543238,2021,cropland,kondoa_2_12,kondoa,8.6503
35.94720899,-4.778273744,2021,bushland,kondoa_2_14,kondoa,3.1707
35.94909545,-4.776926271,2021,shrubland,kondoa_2_15,kondoa,2.1622
35.94532253,-4.781507679,2021,wooded_grassland,kondoa_2_3,kondoa,4.1884
35.94990393,-4.777734754,2021,cropland,kondoa_2_4,kondoa,8.0921
35.94747848,-4.775848292,2021,bushland,kondoa_2_5,kondoa,3.5215
35.94720899,-4.776117787,2021,bushland,kondoa_2_6,kondoa,2.2384
35.95071242,-4.780968689,2021,cropland,kondoa_2_7,kondoa,6.1517
35.9464005,-4.779082227,2021,grassland,kondoa_2_8,kondoa,2.4676
35.94613101,-4.755097209,2021,grassland,kondoa_3_10,kondoa,2.7663
35.94262758,-4.75806165,2021,cropland,kondoa_3_13,kondoa,3.5852
35.94316657,-4.749976812,2021,grassland,kondoa_3_14,kondoa,3.4116
35.94289707,-4.749707317,2021,cropland,kondoa_3_15,kondoa,4.6005
35.94720899,-4.751863274,2021,grassland,kondoa_3_2,kondoa,1.6128
35.94532253,-4.757792155,2021,grassland,kondoa_3_4,kondoa,5.7791
35.94532253,-4.752941253,2021,grassland,kondoa_3_5,kondoa,6.4836
35.94505303,-4.751863274,2021,grassland,kondoa_3_6,kondoa,4.1392
35.94559202,-4.749707317,2021,grassland,kondoa_3_7,kondoa,2.4251
35.94774798,-4.752402263,2021,shrubland,kondoa_3_9,kondoa,41.9476
35.9366987,-4.731112191,2021,bushland,kondoa_4_1,kondoa,2.8656
35.94586152,-4.730573202,2021,cropland,kondoa_4_10,kondoa,2.8031
35.93804617,-4.729495224,2021,shrubland,kondoa_4_12,kondoa,16.4401
35.9364292,-4.733537642,2021,forest,kondoa_4_14,kondoa,8.7306
35.9364292,-4.733807137,2021,forest,kondoa_4_15,kondoa,17.2473
35.93831567,-4.729225729,2021,grassland,kondoa_4_3,kondoa,3.319
35.94478354,-4.729225729,2021,cropland,kondoa_4_4,kondoa,3.0613
35.94424455,-4.733537642,2021,shrubland,kondoa_4_5,kondoa,4.4162
35.93723769,-4.732729159,2021,bushland,kondoa_4_6,kondoa,4.1414
35.9415496,-4.731112191,2021,shrubland,kondoa_4_9,kondoa,3.0181
35.96688209,-4.802797751,2021,cropland,kondoa_5_10,kondoa,3.6209
35.96526513,-4.804145224,2021,cropland,kondoa_5_11,kondoa,3.5805
35.96822957,-4.797138364,2021,cropland,kondoa_5_12,kondoa,4.9409
35.9666126,-4.802797751,2021,cropland,kondoa_5_13,kondoa,5.9063
35.96607361,-4.797407859,2021,grassland,kondoa_5_2,kondoa,3.8116
35.96957704,-4.801989267,2021,cropland,kondoa_5_4,kondoa,3.5124
35.96526513,-4.804684213,2021,cropland,kondoa_5_5,kondoa,4.2091
35.96876855,-4.801180783,2021,cropland,kondoa_5_6,kondoa,7.068
35.96472614,-4.804145224,2021,cropland,kondoa_5_7,kondoa,5.4062
35.96903805,-4.797407859,2021,grassland,kondoa_5_8,kondoa,2.7382
35.97119401,-4.779082227,2021,cropland,kondoa_6_1,kondoa,2.6484
35.96876855,-4.781777173,2021,cropland,kondoa_6_13,kondoa,6.134
35.97334996,-4.775848292,2021,cropland,kondoa_6_14,kondoa,14.061
35.97281097,-4.778004249,2021,cropland,kondoa_6_15,kondoa,2.96945
35.96472614,-4.781777173,2021,cropland,kondoa_6_3,kondoa,5.6177
35.96822957,-4.778543238,2021,grassland,kondoa_6_4,kondoa,6.628
35.97119401,-4.779621216,2021,grassland,kondoa_6_5,kondoa,3.5528
35.9663431,-4.780699195,2021,grassland,kondoa_6_6,kondoa,3.6904
35.96849906,-4.781777173,2021,grassland,kondoa_6_7,kondoa,7.3684
35.96930754,-4.779890711,2021,grassland,kondoa_6_8,kondoa,7.11
35.96499563,-4.754827715,2021,forest,kondoa_7_1,kondoa,8.0684
35.96688209,-4.75752266,2021,forest,kondoa_7_10,kondoa,13.1408
35.96553462,-4.753210747,2021,forest,kondoa_7_14,kondoa,14.0543
35.96903805,-4.757792155,2021,forest,kondoa_7_15,kondoa,21.7966
35.96203119,-4.752941253,2021,bushland,kondoa_7_3,kondoa,20.4722
35.96580411,-4.756175188,2021,bushland,kondoa_7_4,kondoa,22.9319
35.96364816,-4.755097209,2021,bushland,kondoa_7_5,kondoa,28.8791
35.95987523,-4.756714177,2021,shrubland,kondoa_7_7,kondoa,16.3634
35.9663431,-4.756714177,2021,forest,kondoa_7_8,kondoa,16.4189
35.96014473,-4.756983671,2021,bushland,kondoa_7_9,kondoa,21.0903
35.96903805,-4.732729159,2021,grassland,kondoa_8_1,kondoa,2.0699
35.9666126,-4.728417245,2021,cropland,kondoa_8_11,kondoa,2.994
35.96688209,-4.728147751,2021,cropland,kondoa_8_13,kondoa,2.8218
35.97227198,-4.729495224,2021,forest,kondoa_8_2,kondoa,2.9746
35.9663431,-4.728956234,2021,cropland,kondoa_8_3,kondoa,2.5192
35.9666126,-4.72518331,2021,cropland,kondoa_8_4,kondoa,6.4359
35.96688209,-4.72518331,2021,cropland,kondoa_8_5,kondoa,3.0821
35.96796007,-4.727878256,2021,cropland,kondoa_8_6,kondoa,2.5598
35.97200249,-4.730034213,2021,cropland,kondoa_8_8,kondoa,4.7065
35.96769058,-4.727878256,2021,cropland,kondoa_8_9,kondoa,2.9853
35.99167559,-4.79983331,2021,shrubland,kondoa_9_1,kondoa,7.377
35.99113661,-4.797946848,2021,shrubland,kondoa_9_10,kondoa,3.9489
35.99248408,-4.799563816,2021,cropland,kondoa_9_12,kondoa,4.9951
35.99221458,-4.798485837,2021,grassland,kondoa_9_14,kondoa,4.3086
35.98978913,-4.798216343,2021,cropland,kondoa_9_15,kondoa,8.6852
35.98601621,-4.798755332,2021,shrubland,kondoa_9_3,kondoa,3.7116
35.98763318,-4.799294321,2021,thicket,kondoa_9_5,kondoa,6.8053
35.9914061,-4.801180783,2021,shrubland,kondoa_9_7,kondoa,4.1246
35.98951964,-4.801180783,2021,shrubland,kondoa_9_8,kondoa,13.9561
37.9223348,1.457022475,2022,bushland,laisamis_10_1,laisamis,2.68925
37.92422127,1.454058035,2022,wooded_grassland,laisamis_10_10,laisamis,3.28935
37.93041964,1.451093594,2022,shrubland,laisamis_10_2,laisamis,5.9496
37.92907217,1.451363089,2022,shrubland,laisamis_10_3,laisamis,7.19025
37.92556874,1.452441067,2022,bushland,laisamis_10_4,laisamis,4.33225
37.92502975,1.452171573,2022,wooded_grassland,laisamis_10_5,laisamis,4.0835
37.92287379,1.450554605,2022,shrubland,laisamis_10_6,laisamis,5.1071
37.92880267,1.451902078,2022,shrubland,laisamis_10_7,laisamis,6.6034
37.92179581,1.454866518,2022,bushland,laisamis_10_8,laisamis,2.67375
37.92880267,1.450015616,2022,shrubland,laisamis_10_9,laisamis,5.81795
37.92934166,1.480199009,2022,bushland,laisamis_11_1,laisamis,6.4723
37.92718571,1.480199009,2022,woodland,laisamis_11_10,laisamis,8.6762
37.92449076,1.472383666,2022,shrubland,laisamis_11_2,laisamis,4.04685
37.92502975,1.479390526,2022,woodland,laisamis_11_3,laisamis,7.09085
37.92368228,1.479121031,2022,woodland,laisamis_11_4,laisamis,12.644
37.92799419,1.474270129,2022,woodland,laisamis_11_5,laisamis,4.35745
